,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1520,21/06/2020 20:58,348379000000000,"fraud_Reichel, Bradtke and Blanda",travel,1.19,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,23/01/1957,56c3eec382f49f1d15c13c1a2b137295,1371848301,28.920597,-79.91834,0
1521,21/06/2020 20:59,345389000000000,fraud_Auer LLC,personal_care,2.31,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19/05/1984,aafdb9cd7d1ec8294de2594d8843f172,1371848373,34.135379,-90.543477,0
1522,21/06/2020 20:59,6011380000000000,fraud_Baumbach Ltd,personal_care,7.35,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,13/07/1973,d45ae7b12c5faf60210954847454e4a2,1371848384,41.735554,-103.910692,0
1523,21/06/2020 21:00,373905000000000,fraud_Abshire PLC,entertainment,88.1,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12/11/1970,d06c874d554a13e73e1f52e0673e9f3d,1371848403,32.742104,-98.501284,0
1524,21/06/2020 21:00,4178100000000000,fraud_Brown Inc,kids_pets,44.6,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",29/03/1981,1baad8c4cbba6a5a55b2153b29c1ad23,1371848414,41.734632,-86.100828,0
1525,21/06/2020 21:00,4998110000000000,fraud_Gulgowski LLC,home,49.04,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18/11/1987,545b9768a661570ded1d54fcbc08dfbf,1371848450,39.255565,-93.878308,0
1526,21/06/2020 21:00,213126000000000,"fraud_O'Reilly, Mohr and Purdy",home,90.01,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,12/09/1931,0d14231621252a5ddb24ecd4f104fd8d,1371848457,41.878783,-75.224355,0
1527,21/06/2020 21:01,213196000000000,fraud_Greenholt Ltd,health_fitness,9.42,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24/07/1969,f7bf00a6935287899ce653d3bd9c427a,1371848503,41.581046,-92.868735,0
1528,21/06/2020 21:01,4658490000000000,fraud_Kilback and Sons,entertainment,88.68,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,04/11/1945,fe2c7c3096fcddf1ea31d2ca4b819a2e,1371848519,40.052442,-79.484884,0
1529,21/06/2020 21:02,213186000000000,"fraud_Hermiston, Russel and Price",food_dining,187.57,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,13/09/1972,520a952b69803e2564cceb97e1d01d26,1371848523,41.482347,-79.134689,0
1530,21/06/2020 21:02,6511350000000000,fraud_Ziemann-Waters,health_fitness,174.45,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24/08/1946,e9d7ed23610d3b66dfc6e467e24ba107,1371848537,39.075502,-114.655386,0
1531,21/06/2020 21:02,180048000000000,fraud_Schimmel-Olson,kids_pets,40.3,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19/07/1974,2da64fee3dfebadab6315e4e5bbe5d00,1371848538,40.788202,-73.560584,0
1532,21/06/2020 21:02,3501510000000000,fraud_Thiel PLC,misc_pos,15.76,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02/01/1979,1041a2b20be7d2b8096abb344c7835d7,1371848544,26.588251,-82.682448,0
1533,21/06/2020 21:03,4727240000000000,fraud_Leffler-Goldner,personal_care,45.46,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,30/05/1929,cabe22685c60b5ca42a7b29dbfe7aba3,1371848585,31.590384,-87.685622,0
1534,21/06/2020 21:03,6593250000000000,fraud_Kub-Heaney,health_fitness,15.33,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,04/01/1977,ff07efacd704a2a1a304618d7cd2a6e6,1371848601,26.08704,-80.822689,0
1535,21/06/2020 21:03,3523900000000000,fraud_Wiza LLC,misc_pos,14.96,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",09/11/1990,36cdb0d155e0651f71ba9012ea21021a,1371848628,40.311672,-74.428086,0
1536,21/06/2020 21:03,213127000000000,fraud_Berge-Ullrich,home,27.91,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28/01/1971,111433342eb632458358fffd6e15e092,1371848629,27.834364,-100.339122,0
1537,21/06/2020 21:03,4550600000000000,fraud_Wilkinson LLC,personal_care,13.14,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29/05/1968,be5e0449652157589bf585a5305341bd,1371848635,40.991905,-82.842356,0
1538,21/06/2020 21:03,213126000000000,"fraud_Hauck, Dietrich and Funk",kids_pets,2.78,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,12/09/1931,23fa0243090357e5b945fdce384ca19c,1371848635,42.596354,-73.975638,0
1539,21/06/2020 21:04,3596220000000000,fraud_Ziemann-Waters,health_fitness,35.98,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/03/1988,7cf22b63fcd2b1d1bcdb66998713b65f,1371848672,40.546577,-92.794879,0
1540,21/06/2020 21:05,30143700000000,fraud_Reichert-Weissnat,travel,3.01,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",06/01/1942,0f68be77a8ceee11d89366df8881c803,1371848713,49.034257,-95.816929,0
1541,21/06/2020 21:05,4173950000000000,fraud_Turner and Sons,shopping_pos,6.7,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,05/10/1978,f10cbc9c3e43cc2ce87acfe478aef25d,1371848756,40.19691,-74.20443,0
1542,21/06/2020 21:06,3553630000000000,fraud_Altenwerth-Kilback,home,74.69,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01/09/1984,99b7c1e88895a58743fe8546bb016305,1371848762,49.232908,-123.178475,0
1543,21/06/2020 21:06,3540080000000000,fraud_Williamson LLC,misc_pos,3.24,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,a1196a9369e1e286d69fdf211f4351c3,1371848808,43.722861,-94.268136,0
1544,21/06/2020 21:07,377655000000000,"fraud_Graham, Hegmann and Hammes",food_dining,58.17,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22/02/1969,381f06e3879b7e66de742637cc38ed48,1371848823,36.467229,-84.308468,0
1545,21/06/2020 21:07,3521820000000000,fraud_Connelly PLC,food_dining,61.77,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,27/08/1978,31fa42ba5d8e13e2fccd48ebdced1ceb,1371848828,39.865006,-104.810973,0
1546,21/06/2020 21:07,4254070000000000,fraud_Erdman-Schaden,personal_care,2.84,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,02/05/1956,371d389a6a262c8f2c7a2bd09fc5de1a,1371848865,41.825931,-78.712765,0
1547,21/06/2020 21:08,4908850000000000,fraud_Weimann-Lockman,kids_pets,157.86,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/07/1992,3a56be04a377ffa51a492a233af3feff,1371848906,32.725367,-96.407681,0
1548,21/06/2020 21:09,30230500000000,fraud_Stoltenberg-Beatty,shopping_pos,129.11,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,18/05/1974,2411020e8627783ed172b90d499a00ac,1371848987,41.738116,-77.195162,0
1549,21/06/2020 21:10,4.40001E+018,fraud_Hamill-D'Amore,health_fitness,73.63,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15/09/1980,f298af8e0bed3083faff21f62a37561d,1371849011,41.756857,-98.630433,0
1550,21/06/2020 21:10,372520000000000,fraud_Erdman-Ebert,personal_care,3.78,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,20/02/2000,bee25945e4f97e4b976c7d85db2fc0e1,1371849011,48.477919,-92.974558,0
1551,21/06/2020 21:10,180047000000000,"fraud_Hahn, Douglas and Schowalter",travel,9.88,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,30/06/1963,ce8966c9657707430e6336f3300a92a9,1371849013,41.563368,-81.315864,0
1552,21/06/2020 21:10,3562260000000000,"fraud_Schroeder, Hauck and Treutel",entertainment,67.47,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",17/03/1967,58cfcc82c6fcfa247388ae87b8dbf314,1371849043,38.580739,-85.675409,0
1553,21/06/2020 21:10,4.90663E+018,fraud_Waelchi-Wolf,kids_pets,206.59,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,13/02/1987,17a21d002e2f82c6b9ef9ab730f521f2,1371849046,25.245577,-81.290185,0
1554,21/06/2020 21:12,3563840000000000,"fraud_Walter, Hettinger and Kessler",personal_care,14.73,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),17/07/1977,e64196fd8d5bc643d6de957268079bf6,1371849131,44.369563,-122.185256,0
1555,21/06/2020 21:12,630442000000,fraud_Abbott-Steuber,personal_care,66.64,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26/07/1965,68bb1717f6a84ba02c105d677121b7a1,1371849139,32.678647,-98.833272,0
1556,21/06/2020 21:12,630425000000,fraud_Eichmann-Kilback,home,19.42,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29/08/1981,d93fe84e4b597517cb40b76cfe6c518a,1371849144,39.65299,-78.91994,0
1557,21/06/2020 21:12,3546900000000000,"fraud_Roberts, Ryan and Smith",personal_care,9.31,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,30/05/1956,e8bb7d554960f049c36bf725f3b09c0c,1371849165,30.985392,-96.388375,0
1558,21/06/2020 21:12,3531130000000000,fraud_Johnston-Casper,travel,8.3,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13/07/1975,713df4791af9eae89d67283b25ea1575,1371849166,43.724304,-72.816289,0
1559,21/06/2020 21:13,3576430000000000,fraud_Jakubowski Group,food_dining,76.69,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24/10/1981,c3994191b9542e9ed53cb850a60d2c68,1371849198,33.07093,-112.201449,0
1560,21/06/2020 21:13,4066600000000,"fraud_Langosh, Wintheiser and Hyatt",food_dining,85.97,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,07/03/1931,11fcbec576d87825eb9586799fc844dc,1371849217,37.184552,-81.990668,0
1561,21/06/2020 21:14,675910000000,fraud_Kutch-Ferry,home,1.96,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,16/03/1964,9ab5275d5d9108805c123cd0cec8faa4,1371849240,41.523107,-73.24874,0
1562,21/06/2020 21:14,375083000000000,fraud_Gaylord-Powlowski,home,45.73,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,3f6efc31deb391e9693079a0adc8ba06,1371849279,47.000728,-96.985977,0
1563,21/06/2020 21:14,3544610000000000,fraud_Wilkinson PLC,kids_pets,109.79,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,07/05/1952,086496f27a8cd96815122bf6e7e50585,1371849282,37.778486,-90.336469,0
1564,21/06/2020 21:14,213155000000000,fraud_Bogisich-Weimann,kids_pets,55.94,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,10/02/1982,6f0818996e451aca47757649bf7d3972,1371849287,38.827123,-86.011313,0
1565,21/06/2020 21:15,343746000000000,fraud_Conroy-Emard,food_dining,32.98,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",11/10/1975,063188c8a0a6964103431105551af54e,1371849301,45.614289,-85.37772,0
1566,21/06/2020 21:15,639024000000,"fraud_Streich, Dietrich and Barton",shopping_net,1.68,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,05/06/1991,a189fec5bd2946652dcc8ea9b4e4afe0,1371849307,44.661551,-75.668942,0
1567,21/06/2020 21:15,6011370000000000,fraud_Connelly-Carter,home,240.96,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15/09/1988,c6558ba4c9a96fec2db6990d120fafb1,1371849311,41.373884,-82.171503,0
1568,21/06/2020 21:16,5456780000000000,"fraud_Fadel, Mertz and Rippin",entertainment,2.64,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,25/05/1954,6db0491d8e5dbe0abed836844f02af8c,1371849366,41.981028,-79.003613,0
1569,21/06/2020 21:16,342360000000000,"fraud_Konopelski, Schneider and Hartmann",food_dining,48.76,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,09/06/1970,3826f0905adbf81c8999020b7b18d1ce,1371849396,42.363271,-75.090221,0
1570,21/06/2020 21:17,3590740000000000,fraud_Wilkinson Ltd,entertainment,75.16,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",20/12/1975,dced752533d10bd29b0254f927e0e96e,1371849430,33.674494,-92.839316,0
1571,21/06/2020 21:17,3518670000000000,fraud_Johns-Hoeger,entertainment,127.56,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,9318631f9549f55c04e2906b866d2bd8,1371849445,38.62695,-84.296507,0
1572,21/06/2020 21:18,2720430000000000,fraud_Friesen Inc,shopping_pos,4.78,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22/08/1997,7e165afbb14a6d72cf85cb691d3a0f0c,1371849486,45.056839,-70.741399,0
1573,21/06/2020 21:18,676195000000,"fraud_Hoppe, Harris and Bednar",entertainment,3.98,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",24/07/1983,b2dc856854ab8233805e9f16d1dad933,1371849503,29.948751,-96.017427,0
1574,21/06/2020 21:18,4128030000000000,fraud_Ruecker-Mayert,kids_pets,136.23,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,18/10/1953,8242f363821b01e5b4d553d35b1f90ac,1371849510,39.675805,-82.38527,0
1575,21/06/2020 21:18,30026800000000,fraud_Morissette PLC,shopping_pos,128.46,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,03/09/1979,e25ce24be3be6faa1d9295c1a45fe791,1371849515,33.428652,-91.907124,0
1576,21/06/2020 21:19,3545110000000000,fraud_Osinski Inc,personal_care,3.77,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,05/03/1999,d57efb183e5f3375d19e0e89b0a6bc5e,1371849565,32.800321,-89.662722,0
1577,21/06/2020 21:19,3590740000000000,fraud_Terry-Huel,shopping_net,28.33,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",20/12/1975,320ef5f90f07843f4f19ad54584dae89,1371849572,34.506443,-93.096195,0
1578,21/06/2020 21:19,6538440000000000,fraud_Keeling-Crist,misc_pos,130.81,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22/09/1997,6e565dd0e366c5ce91a66e30596c1e98,1371849584,42.181833,-79.420852,0
1579,21/06/2020 21:20,4.49745E+018,"fraud_Zboncak, Rowe and Murazik",shopping_net,1.53,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",20/11/1992,164c74c308e19a11e30e86b87fea531c,1371849637,33.286865,-92.714875,0
1580,21/06/2020 21:21,4972230000000000,fraud_Haag-Blanda,food_dining,25.18,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,08/04/1960,d7b717428cbfaef71125a7fa04f49b6b,1371849661,34.854768,-96.321945,0
1581,21/06/2020 21:21,630425000000,fraud_Gleason-Macejkovic,shopping_net,4.09,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29/08/1981,083526a9703281bb6a001c7b028328e7,1371849664,38.210187,-79.072558,0
1582,21/06/2020 21:21,3586010000000000,fraud_Hickle Group,shopping_pos,2.53,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29/02/1984,0f78d2cb30ae11d18c5b0e8c2f0b3845,1371849672,46.793141,-121.89315,0
1583,21/06/2020 21:22,4.95683E+018,"fraud_McLaughlin, Armstrong and Koepp",travel,3.07,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,21/12/1980,2a98637af783dde523344cc0dfccb8cd,1371849728,40.581784,-75.108073,0
1584,21/06/2020 21:22,213161000000000,fraud_Bode-Schuster,kids_pets,59.92,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,09/02/1963,8ca89d0a268ec1b8a6180a47879cf3dd,1371849736,33.38423,-85.776724,0
1585,21/06/2020 21:22,38580500000000,fraud_Kutch-Ferry,home,143.9,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,b1eafe72c4c2b6dc36ac0e861c117f9e,1371849741,48.389745,-102.538098,0
1586,21/06/2020 21:22,213179000000000,fraud_Jast-McDermott,shopping_pos,707.55,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11/09/1993,a1f58b05c2b44a7c900d0b3e4ac412de,1371849774,42.415916,-107.821296,0
1587,21/06/2020 21:23,372509000000000,"fraud_Altenwerth, Cartwright and Koss",shopping_net,4.27,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18/06/1985,f69a1b0f26e92e50c2f6b22567435cef,1371849781,43.529218,-83.798803,0
1588,21/06/2020 21:23,5559860000000000,"fraud_Durgan, Gislason and Spencer",home,10.15,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,21/12/1945,108762f0d1ffa4ad6ea981761df4fc22,1371849792,41.162082,-122.586646,0
1589,21/06/2020 21:23,5540640000000000,fraud_Ratke and Sons,health_fitness,71.91,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,04/04/1985,119fd14928fe8871664c7858b4b2d60e,1371849813,42.18461,-71.764052,0
1590,21/06/2020 21:24,3501940000000000,fraud_Jacobi Inc,health_fitness,8.16,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30/11/1999,80cdbd5da8d914f1a21193eafa498a55,1371849853,33.018731,-112.944859,0
1591,21/06/2020 21:24,4837000000000000,"fraud_Goyette, Howell and Collier",shopping_pos,26.17,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/04/1979,e2d4fcef17e8d83e2c54d5b6bf167acb,1371849858,45.683189,-85.639103,0
1592,21/06/2020 21:24,6547670000000000,fraud_Beer-Jast,kids_pets,2.3,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,05/05/1945,cf5898e2f9d11604044082ac59ce0f81,1371849865,39.280332,-75.175501,0
1593,21/06/2020 21:25,676369000000,fraud_Wilkinson Ltd,entertainment,155.96,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28/12/1974,15da8e222586eca2c65a7d11ee7a15a2,1371849905,41.559527,-83.733786,0
1594,21/06/2020 21:25,4279160000000,fraud_Hills-Witting,shopping_net,3.46,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,16/08/1987,9786f32e04e98027662126db7f3a4b85,1371849909,39.523531,-80.310483,0
1595,21/06/2020 21:25,4158950000000000,fraud_Kris-Kertzmann,travel,9.95,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",19/10/1973,8f6775d974024eba1439665f89004904,1371849917,39.749819,-80.597925,0
1596,21/06/2020 21:25,3582400000000000,"fraud_Windler, Goodwin and Kovacek",home,16.37,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,12/06/1957,c49090816fa3926d03d090dcaac13641,1371849925,47.659805,-117.371402,0
1597,21/06/2020 21:25,6011650000000000,fraud_Altenwerth-Kilback,home,34.91,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26/10/1988,6d662ee235d2998e9a9a6e3ed066207a,1371849936,37.843039,-93.216476,0
1598,21/06/2020 21:26,6501310000000000,fraud_Fadel Inc,health_fitness,82.27,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",05/05/1987,de47cbb0e76d697671ffcc5116906c08,1371849971,32.20051,-102.733437,0
1599,21/06/2020 21:26,213174000000000,fraud_Kub-Heaney,health_fitness,11.7,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",07/10/1959,db549d8bc87eada8769061422eca5457,1371849974,40.600352,-86.158987,0
1600,21/06/2020 21:26,4449530000000000,fraud_Reichel LLC,personal_care,41.17,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,05/07/1954,792bb9265ab0f1835c7cda7b2f1a9360,1371849995,38.739473,-123.540433,0
1601,21/06/2020 21:27,372509000000000,"fraud_Hyatt, Russel and Gleichner",health_fitness,33.11,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18/06/1985,a1ff9b61bc04f45281e3c4fae17d1d51,1371850037,43.571087,-82.923379,0
1602,21/06/2020 21:27,372509000000000,fraud_McKenzie-Huels,food_dining,36.24,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18/06/1985,2f5b560188f631adcc7d009892c70297,1371850071,42.516314,-83.65014,0
1603,21/06/2020 21:27,213157000000000,fraud_Ziemann-Waters,health_fitness,30.56,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30/07/1982,3fadb09ad9979d41b08b88fcea47b40d,1371850072,33.639903,-118.796042,0
1604,21/06/2020 21:27,4294040000000000,fraud_Upton PLC,entertainment,26.15,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,31/12/1986,81a8179910fe1b264b386505ccdfd85d,1371850078,33.483494,-81.368328,0
1605,21/06/2020 21:28,6011370000000000,fraud_Hilpert-Conroy,kids_pets,64.17,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15/09/1988,1d872886a036ede70e40ecdcf748089b,1371850110,41.834664,-82.667347,0
1606,21/06/2020 21:28,4708990000000000,fraud_Homenick LLC,personal_care,40.35,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",08/09/1938,bfc7273d93d00f6c91d24bb46580147c,1371850136,34.977048,-91.111886,0
1607,21/06/2020 21:29,379897000000000,fraud_Schaefer Ltd,kids_pets,115.63,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,28/02/1930,f2aa6efb489699c2d85285216fda481d,1371850184,37.654179,-85.21483,0
1608,21/06/2020 21:30,3553630000000000,"fraud_Boehm, Predovic and Reinger",misc_pos,1.12,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01/09/1984,09c9d8d44f9ed0b9d91d932d7d721a93,1371850211,48.197408,-121.959612,0
1609,21/06/2020 21:30,346273000000000,fraud_Hilpert-Conroy,kids_pets,55.48,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,22/10/1991,d09c67728c4d1017311e38a95d8f45a1,1371850216,38.393785,-80.967108,0
1610,21/06/2020 21:30,4155020000000000,fraud_Roberts-Beahan,misc_pos,1.22,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),12/10/1983,5681a22cbcb0fe268768c250a42f6125,1371850218,35.604846,-99.47514,0
1611,21/06/2020 21:30,4990490000000,fraud_Bechtelar-Rippin,food_dining,47.42,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,13/12/1960,fe2aa791635b9afa280e3c85959325f6,1371850247,38.809009,-78.911255,0
1612,21/06/2020 21:31,60487002085,fraud_Schmidt-Larkin,home,44.92,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",15/08/1972,c91ff06dfcbe725ede5a3a26e1f10e2f,1371850262,32.523209,-89.605359,0
